source,target,five
13668,4857,
13669,5638,
13671,801,
13672,3171,
13672,5658,
13672,7014,
13672,7878,
13673,9268,
13674,5188,
13675,3268,
13675,4847,
13675,5440,
13676,3330,
13677,1778,
13677,2295,
13677,5879,
13677,6402,
13677,6481,
13679,3773,
13679,5193,
13680,3308,
13680,3906,
13680,6210,
13681,819,
13682,5425,
13682,5722,
13682,9995,
13682,11312,
13684,4661,
13684,7922,
13684,8305,
13685,1388,
13686,2063,
13687,4671,
13687,5086,
13687,6468,
13687,7096,
13687,8550,
13687,8596,
13691,3575,
13691,6028,
13692,7716,
13692,8557,
13693,8557,
13694,2599,
13694,4242,
13694,5097,
13694,5136,
13695,3474,
13695,6830,
13695,9242,
13696,2402,
13696,3132,
13697,4332,
13698,8196,
13699,5018,
13700,11180,
13702,3472,
13703,4013,
13703,5505,
13703,8606,
13703,11317,
13704,2821,
13704,3395,
13704,4765,
13704,6998,
13704,7213,
13706,7395,
13706,9506,
13708,3745,
13709,3532,
13709,4860,
13710,2505,
13711,2740,
13711,2879,
13711,3626,
13711,3837,
13712,2857,
13712,5979,
13712,6097,
13712,11127,
13713,2857,
13713,3112,
13713,5027,
13714,7726,
13715,4184,
13716,1287,
13716,1347,
13716,2139,
13716,2628,
13716,4347,
13717,4504,
13717,5994,
13718,106,
13718,6498,
13719,7621,
13720,2250,
13720,4384,
13721,4645,
13722,3176,
13722,3249,
13722,4964,
13722,5414,
13723,3046,
13723,3432,
13723,10336,
13725,733,
13726,449,
13726,517,
13726,533,
13726,739,
13726,1202,
13726,1452,
13726,2156,
13726,2602,
13726,5797,
13726,9747,
13728,846,
13729,833,
13729,3489,
13729,6119,
13729,6797,
13731,2928,
13731,3483,
13732,2334,
13733,2686,
13733,2953,
13733,5670,
13734,9725,
13734,10413,
13735,8118,
13735,8434,
13735,8584,
13736,4269,
13737,330,
13737,1108,
13737,5025,
13737,7513,
13738,4007,
13739,2036,
13740,5638,
13742,10170,
13743,2429,
13744,3529,
13744,7503,
13746,4132,
13746,4768,
13746,5198,
13746,5593,
13746,6348,
13746,6598,
13747,5979,
13747,8766,
13747,10241,
13747,10866,
13748,5194,
13749,7716,
13750,2740,
13750,2741,
13750,2858,
13752,3050,
13752,9387,
13752,9577,
13753,8025,
13754,8550,
13755,8550,
13755,9618,
13757,2935,
13758,4880,
13758,4914,
13758,6891,
13759,1690,
13759,2432,
13759,2575,
13759,2933,
13760,2739,
13761,2298,
13761,7717,
13762,6143,
13762,6406,
13763,229,
13764,4714,
13764,8583,
13765,3114,
13765,4861,
13765,6345,
13767,7493,
13767,7494,
13768,4936,
13768,6155,
13768,7564,
13769,2505,
13769,3030,
13769,3731,
13769,5559,
13769,9185,
13771,512,
13771,596,
13771,891,
13771,1091,
13771,1263,
13771,1777,
13771,2030,
13771,3478,
13771,6226,
13771,6445,
13772,5804,
13772,7341,
13772,8003,
13774,2857,
13774,9666,
13774,9682,
13775,8606,
13776,1335,
13776,2185,
13776,3801,
13776,4012,
13777,3927,
13778,1550,
13778,5250,
13779,4335,
13779,7107,
13782,772,
13782,4902,
13783,6972,
13784,5426,
13784,5466,
13787,5523,
13787,6055,
13787,8519,
13788,5523,
13790,2308,
13791,6558,
13791,6914,
13793,6210,
13793,6249,
13794,7628,
13794,7778,
13794,9557,
13795,9885,
13796,1756,
13797,1756,
13797,4656,
13798,4661,
13799,6925,
13800,6461,
13801,5383,
13802,5523,
13802,10334,
13802,11099,
13802,11522,
13803,10289,
13804,4657,
13804,6174,
13804,6245,
13804,6382,
13805,1478,
13805,2833,
13805,3865,
13806,2714,
13807,2593,
13807,7686,
13808,233,
13808,360,
13809,2969,
13810,9367,
13811,8549,
13813,5261,
13814,6483,
13814,8139,
13815,942,
13815,9607,
13816,7092,
13820,1109,
13820,2342,
13820,2799,
13820,4050,
13820,5245,
13820,10403,
13821,1952,
13821,2187,
13821,7567,
13822,6258,
13823,2782,
13823,8176,
13825,401,
13827,813,
13827,1201,
13827,2519,
13827,3191,
13827,6285,
13827,6533,
13828,5829,
13828,7263,
13828,8240,
13829,5145,
13829,5832,
13830,5068,
13831,4408,
13831,7144,
13832,6406,
13832,6947,
13832,8087,
13832,9386,
13833,2820,
13833,8089,
13834,3222,
13834,5021,
13834,9125,
13835,3333,
13835,3393,
13836,8054,
13836,8348,
13837,1904,
13837,3223,
13840,2797,
13840,4177,
13841,8196,
13842,2916,
13842,4973,
13842,7656,
13843,4013,
13843,4113,
13843,6148,
13844,4113,
13844,9627,
13844,9630,
13845,5592,
13845,5792,
13845,6219,
13845,6542,
13846,5391,
13846,7100,
13846,8387,
13847,2956,
13847,3702,
13847,5074,
13850,2979,
13850,3083,
13851,2772,
13852,10293,
13853,5460,
13854,5250,
13855,2437,
13856,1357,
13856,4992,
13857,610,
13857,2448,
13857,3571,
13857,3595,
13857,4571,
13857,5671,
13857,5825,
13857,5877,
13857,6054,
13857,9270,
13858,2019,
13858,4538,
13858,9203,
13859,2653,
13859,7465,
13860,6785,
13860,7233,
13860,7464,
13860,7624,
13860,10657,
13861,6561,
13862,5211,
13862,7234,
13862,8108,
13863,4649,
13863,5418,
13863,5793,
13863,9398,
13863,11119,
13864,5429,
13865,2602,
13865,3142,
13865,5075,
13865,5199,
13865,5361,
13865,5676,
13865,7449,
13866,4861,
13867,1546,
13868,4912,
13869,5709,
13870,3534,
13870,3802,
13870,6377,
13871,7973,
13872,5906,
13873,319,
13873,709,
13873,6560,
13873,9765,
13874,6296,
13874,7678,
13875,5007,
13875,5910,
13875,10226,
13877,4749,
13877,7526,
13877,10224,
13878,14,
13878,1622,
13878,8290,
13878,8419,
13879,4211,
13879,8168,
13880,1068,
13881,6874,
13882,6875,
13883,3918,
13884,1784,
13885,651,
13885,705,
13886,9367,
13887,1384,
13887,1503,
13887,2541,
13887,3119,
13889,5483,
13889,5775,
13889,9492,
13890,5235,
13890,6528,
13891,402,
13891,1704,
13891,2013,
13891,2765,
13891,3868,
13892,6113,
13892,9900,
13894,2019,
13895,6359,
13895,6709,
13896,497,
13896,890,
13896,1233,
13896,1841,
13896,3558,
13896,3765,
13896,5282,
13896,6657,
13897,6759,
13898,2824,
13898,3499,
13898,4131,
13899,2832,
13899,3143,
13899,5125,
13899,5978,
13901,5404,
13901,7382,
13902,8708,
13902,10122,
13903,5232,
13905,5021,
13905,7754,
13905,8555,
13905,8657,
13906,5824,
13906,6883,
13906,7698,
13906,10313,
13907,4365,
13907,4562,
13907,6255,
13907,6629,
13907,6750,
13907,9625,
13908,7554,
13909,6357,
13910,490,
13911,5632,
13911,6767,
13911,6768,
13912,2598,
13912,8263,
13913,3446,
13913,3477,
13913,4421,
13913,10438,
13917,2436,
13917,2673,
13917,5249,
13917,8560,
13918,2017,
13918,2672,
13918,3034,
13918,5509,
13919,4013,
13919,9584,
13921,8853,
13922,754,
13923,1096,
13923,3039,
13923,3430,
13923,11503,
13925,7071,
13926,5567,
13926,8107,
13926,10624,
13927,1487,
13928,4053,
13929,7300,
13930,7236,
13931,8153,
13932,5858,
13933,109,
13933,204,
13933,632,
13934,1229,
13934,10082,
13934,10215,
13934,10427,
13935,6062,
13937,5908,
13938,6921,
13938,7837,
13938,8575,
13939,1408,
13939,1417,
13939,5816,
13940,2340,
13940,5579,
13940,6069,
13941,5478,
13942,7689,
13942,8065,
13942,8420,
13943,1836,
13943,2875,
13943,4464,
13943,5503,
13944,1836,
13944,2444,
13944,2655,
13944,3664,
13944,4233,
13944,7330,
13945,1197,
13945,1377,
13945,8232,
13946,8116,
13947,140,
13947,6189,
13948,6190,
13949,4145,
13949,4960,
13950,181,
13950,2200,
13950,2201,
13950,7429,
13950,8233,
13951,2184,
13951,4462,
13951,6642,
13951,6689,
13952,7087,
13952,8234,
13953,6258,
13953,6906,
13953,9170,
13954,2448,
13954,3079,
13954,3560,
13954,4239,
13954,5716,
13954,6200,
13955,3794,
13956,7095,
13956,7849,
13957,3868,
13958,4623,
13958,6810,
13959,8329,
13963,10095,
13964,5781,
13966,4534,
13967,4623,
13967,9116,
13967,9498,
13968,5832,
13968,7142,
13968,10051,
13968,10240,
13968,11167,
13968,11392,
13969,5832,
13971,6357,
13971,9540,
13971,10356,
13972,3268,
13973,3872,
13974,4852,
13974,4924,
13977,5121,
13977,6350,
13978,3558,
13978,5174,
13979,3749,
13979,5129,
13981,687,
13982,5287,
13983,5287,
13984,4082,
13984,4673,
13985,3696,
13986,5688,
13986,10117,
13987,3222,
13988,3180,
13989,1448,
13989,7409,
13990,2403,
13990,2573,
13990,2766,
13990,3622,
13990,5639,
13991,10051,
13991,10307,
13992,4088,
13992,6360,
13993,9666,
13995,6377,
13995,12080,
13996,2856,
13996,2978,
13997,1652,
13997,1935,
13998,4083,
13998,4181,
13998,10478,
13999,7195,
13999,7539,
14000,3143,
14000,3247,
14000,4051,
14000,4932,
14000,5100,
14000,12384,
14002,3694,
14003,9584,
14004,1295,
14004,3066,
14004,3228,
14004,6101,
14006,3254,
14006,3768,
14006,6046,
14006,6229,
14006,6722,
14006,7285,
14006,7505,
14007,1370,
14007,1588,
14007,2333,
14008,815,
14008,912,
14009,5804,
14009,6411,
14009,10654,
14010,4322,
14010,6726,
14011,7513,
14013,1121,
14013,1139,
14013,1563,
14013,1926,
14013,4370,
14014,6561,
14015,295,
14015,5001,
14016,6918,
14018,35,
14018,51,
14018,148,
14018,756,
14018,4653,
14018,5763,
14019,1678,
14020,2800,
14020,8476,
14021,1374,
14021,2839,
14021,9158,
14022,3177,
14022,6869,
14023,5263,
14025,7300,
14025,8225,
14025,8287,
14028,5770,
14028,7426,
14029,586,
14029,6242,
14030,8226,
14031,8163,
14031,9301,
14032,342,
14032,10730,
14033,2371,
14033,6424,
14033,9263,
14033,10094,
14034,2735,
14034,8520,
14036,3127,
14037,1495,
14037,2451,
14037,4843,
14038,1534,
14039,1304,
14039,5278,
14039,5871,
14039,6341,
14039,6745,
14039,9965,
14040,5074,
14040,6080,
14040,7978,
14042,7564,
14042,9871,
14043,7818,
14044,2832,
14044,3672,
14045,2166,
14045,3625,
14047,1607,
14047,6264,
14047,7533,
14048,2233,
14048,2959,
14049,4328,
14049,4598,
14051,4763,
14053,5594,
14054,5746,
14055,5497,
14055,5836,
14056,7559,
14056,8716,
14057,2016,
14057,3299,
14057,4445,
14057,5938,
14057,8733,
14060,4223,
14061,4234,
14062,798,
14062,1484,
14062,1701,
14062,2396,
14062,2456,
14062,2785,
14062,4809,
14062,5368,
14062,7769,
14063,2355,
14063,4117,
14063,4939,
14064,2928,
14066,5121,
14066,5327,
14066,10838,
14066,11252,
14066,11914,
14067,8338,
14067,8460,
14067,9310,
14067,10555,
14068,3060,
14068,10007,
14070,260,
14070,414,
14070,432,
14070,802,
14070,7347,
14071,4565,
14071,5464,
14071,9408,
14072,1832,
14072,3403,
14073,1028,
14073,2087,
14073,2359,
14073,3486,
14073,3958,
14073,9752,
14075,6921,
14075,7243,
14075,9832,
14076,3176,
14076,4396,
14077,580,
14077,1857,
14077,6915,
14078,1331,
14079,6059,
14080,5486,
14081,11815,
14082,2592,
14082,7525,
14082,7527,
14084,5868,
14085,752,
14085,3899,
14086,407,
14086,1115,
14086,1303,
14086,1593,
14086,2717,
14086,7846,
14087,3079,
14087,3266,
14087,4073,
14087,4106,
14088,3594,
14089,3912,
14089,4268,
14089,4305,
14090,9310,
14091,2138,
14091,6886,
14091,7329,
14091,7371,
14092,2485,
14094,5688,
14095,6357,
14095,9983,
14096,1036,
14096,4773,
14097,2832,
14097,3743,
14097,4900,
14097,4986,
14098,5018,
14099,311,
14099,2001,
14099,3201,
14099,3924,
14099,5607,
14100,4673,
14100,5651,
14100,6215,
14100,6837,
14100,7806,
14100,10528,
14101,1148,
14101,1334,
14101,2285,
14101,2411,
14101,2576,
14101,3220,
14101,6211,
14102,6537,
14103,2291,
14103,9542,
14104,497,
14104,1006,
14104,1312,
14104,1385,
14104,1960,
14104,3240,
14104,6122,
14104,9123,
14105,8659,
14106,1388,
14107,230,
14107,740,
14107,1838,
14107,2128,
14107,3523,
14107,10246,
14108,5404,
14108,6213,
14108,6823,
14109,1741,
14109,2693,
14109,2915,
14109,3631,
14109,6441,
14109,7272,
14110,2935,
14110,3632,
14112,7716,
14113,8309,
14114,1482,
14114,2666,
14114,2796,
14115,3575,
14115,3838,
14115,5883,
14116,853,
14116,1242,
14116,1460,
14116,6992,
14118,711,
14119,3534,
14119,5710,
14119,6926,
14120,2505,
14120,4325,
14121,10460,
14122,5414,
14122,6941,
14122,8000,
14123,5875,
14123,6487,
14125,2858,
14126,4603,
14126,10801,
14127,8197,
14127,9637,
14127,10551,
14127,11111,
14127,11332,
14128,9584,
14128,9636,
14131,1646,
14132,6059,
14133,4184,
14134,8907,
14135,5995,
14137,4533,
14138,7243,
14139,213,
14139,2267,
14139,3605,
14139,4450,
14139,5946,
14139,7350,
14140,852,
14140,1984,
14140,4998,
14140,7575,
14141,3034,
14142,2116,
14142,3292,
14142,4097,
14142,4613,
14142,6000,
14143,8,
14143,589,
14144,3823,
14144,10048,
14144,10172,
14145,7672,
14146,208,
14146,898,
14146,2990,
14146,3528,
14146,9785,
14146,9955,
14147,5347,
14147,7177,
14148,6928,
14149,92,
14149,249,
14149,313,
14149,3158,
14149,4784,
14149,6591,
14151,6244,
14152,7782,
14154,6739,
14155,9068,
14156,4231,
14156,6982,
14157,7902,
14158,5272,
14159,6253,
14159,6691,
14159,7904,
14159,8635,
14160,5608,
14160,7937,
14162,734,
14162,2261,
14162,6988,
14164,4936,
14164,8030,
14165,2648,
14165,5071,
14165,7702,
14165,8645,
14166,6552,
14166,6553,
14167,6360,
14168,1927,
14168,2802,
14168,7378,
14169,3438,
14169,3798,
14169,5123,
14170,5123,
14170,6083,
14171,2880,
14172,5121,
14172,6819,
14174,4328,
14174,5494,
14175,611,
14175,660,
14175,1774,
14175,1886,
14175,2288,
14176,3808,
14177,5277,
14178,3050,
14178,3492,
14178,7258,
14178,7592,
14179,2881,
14179,3598,
14179,6038,
14179,6146,
14179,8343,
14180,6886,
14180,7064,
14180,10171,
14180,11321,
14181,7064,
14181,8097,
14182,8117,
14182,9469,
14182,9864,
14183,4682,
14184,4050,
14184,9505,
14185,3731,
14185,6274,
14188,1828,
14188,1829,
14188,2137,
14188,2441,
14188,4340,
14188,4380,
14188,7280,
14188,7759,
14188,8098,
14190,6668,
14191,9804,
14192,1792,
14194,2301,
14195,3493,
14195,9933,
14196,2536,
14197,4184,
14198,2494,
14198,4630,
14198,7771,
14199,7664,
14200,404,
14200,9434,
14202,5345,
14202,5461,
14202,9813,
14203,948,
14203,1845,
14203,1965,
14203,2015,
14203,11338,
14204,1370,
14204,1919,
14204,4058,
14205,2157,
14205,10021,
14206,756,
14206,1799,
14206,2461,
14206,11353,
14207,2315,
14208,3752,
14208,4061,
14208,4785,
14208,4786,
14208,5264,
14208,7245,
14208,7631,
14209,7121,
14209,8481,
14210,1432,
14210,1455,
14211,7216,
14211,12272,
14212,3832,
14212,5009,
14212,7187,
14213,2160,
14213,2316,
14213,4790,
14214,8163,
14215,2516,
14216,342,
14216,436,
14216,1980,
14216,2733,
14216,3103,
14217,1341,
14218,2044,
14218,4283,
14219,1167,
14219,6935,
14220,1652,
14220,3224,
14221,1183,
14222,3685,
14222,4068,
14222,4839,
14222,7959,
14222,9166,
14224,4530,
14225,4168,
14225,7638,
14226,6469,
14226,10040,
14227,3982,
14228,1670,
14228,5195,
14229,6402,
14229,9501,
14230,1223,
14230,2105,
14230,3256,
14230,3485,
14230,4694,
14230,4994,
14230,5575,
14230,6233,
14231,522,
14231,6068,
14231,6165,
14232,6810,
14232,10863,
14234,147,
14234,218,
14234,1628,
14234,9472,
14235,12437,
14236,2415,
14237,5196,
14237,6705,
14238,3222,
14241,1579,
14241,3976,
14241,4326,
14241,5335,
14242,1085,
14242,1343,
14242,1363,
14242,1426,
14242,1824,
14242,4969,
14243,4945,
14243,5424,
14244,3114,
14244,3858,
14244,5339,
14244,7764,
14245,371,
14245,602,
14247,3142,
14247,3671,
14248,8197,
14249,4069,
14250,1484,
14251,5993,
14252,86,
14252,240,
14252,279,
14252,2303,
14252,4422,
14253,2763,
14253,4581,
14253,7088,
14253,8468,
14254,7664,
14255,345,
14255,780,
14255,1793,
14255,5156,
14255,5462,
14255,7228,
14256,1573,
14256,2357,
14256,2728,
14256,3761,
14256,6232,
14257,6552,
14257,7728,
14258,2544,
14259,500,
14259,501,
14259,791,
14259,1215,
14259,2162,
14259,3151,
14260,2423,
14260,5165,
14261,2592,
14262,7302,
14263,7474,
14264,2160,
14264,2726,
14265,8481,
14266,2873,
14266,2882,
14266,6799,
14266,11225,
14267,833,
14268,5961,
14268,9565,
14269,6002,
14270,9965,
14271,576,
14272,6113,
14273,2233,
14273,4840,
14274,5092,
14274,6317,
14274,7981,
14274,8130,
14275,4401,
14277,8786,
14278,4073,
14278,5234,
14278,5673,
14278,6079,
14278,6127,
14278,7967,
14278,9608,
14279,2536,
14280,4089,
14282,9349,
14282,12054,
14284,3622,
14284,3852,
14284,4320,
14284,6473,
14285,8248,
14287,3530,
14288,2857,
14288,9236,
14289,2832,
14289,3769,
14290,2411,
14290,3907,
14290,6701,
14290,7143,
14290,7441,
14291,5068,
14291,5399,
14291,6654,
14291,9507,
14291,11425,
14292,5756,
14292,9322,
14293,2844,
14293,12064,
14294,8088,
14295,6951,
14295,7326,
14295,7924,
14297,2146,
14297,2622,
14297,4485,
14297,6519,
14298,1042,
14298,1111,
14298,3023,
14298,3137,
14298,3442,
14299,5505,
14299,8562,
14301,6941,
14303,866,
14304,866,
14304,2222,
14305,1392,
14305,4863,
14305,8541,
14306,1450,
14306,4455,
14307,3230,
14307,3428,
14307,3545,
14308,3892,
14308,4086,
14308,5656,
14309,3316,
14309,6449,
14310,4595,
14310,6021,
14311,10134,
14312,1028,
14312,2238,
14312,5659,
14312,6052,
14312,7509,
14314,6412,
14314,6501,
14315,2126,
14315,2777,
14315,3613,
14315,4869,
14315,7402,
14315,7566,
14316,1201,
14316,2925,
14316,6108,
14317,1180,
14317,1769,
14317,5537,
14317,8056,
14318,9721,
14318,9951,
14319,797,
14320,11353,
14321,5474,
14323,4661,
14323,9769,
14324,3752,
14324,9486,
14325,3752,
14325,5223,
14325,10400,
14326,3752,
14326,4303,
14327,7180,
14328,6424,
14328,7681,
14328,9264,
14329,1633,
14329,1802,
14329,2813,
14331,6874,
14332,5050,
14332,10907,
14333,6639,
14335,5340,
14335,10219,
14336,4099,
14337,1126,
14338,590,
14338,1079,
14338,1481,
14338,4214,
14338,6693,
14338,7963,
14339,847,
14339,1169,
14339,1468,
14339,1759,
14339,3762,
14339,8522,
14341,356,
14341,1400,
14341,1420,
14341,2520,
14341,3522,
14342,4846,
14343,5829,
14344,230,
14344,317,
14344,1118,
14344,1205,
14344,1217,
14344,2450,
14345,230,
14345,989,
14346,10307,
14346,10537,
14346,10871,
14346,11097,
14347,7139,
14347,7707,
14347,957,
14349,1558,
14349,9163,
14350,8078,
14351,1773,
14351,2003,
14351,2028,
14352,3220,
14352,3359,
14352,3421,
14353,123,
14353,10055,
14354,5523,
14354,7383,
14354,12219,
14355,4661,
14355,6319,
14356,5081,
14357,4527,
14357,7384,
14359,230,
14359,630,
14359,1413,
14360,5838,
14361,2996,
14361,3091,
14361,3473,
14363,7199,
14363,8713,
14363,10249,
14364,3165,
14364,4662,
14364,7601,
14365,7810,
14367,898,
14369,8047,
14370,4090,
14371,96,
14371,4810,
14371,6834,
14371,6902,
14371,6989,
14372,5693,
14372,6325,
14372,6663,
14372,7394,
14372,7723,
14372,9806,
14372,10371,
14373,2672,
14375,1335,
14375,3012,
14375,4222,
14375,4982,
14377,6097,
14378,8606,
14381,10197,
14381,10198,
14381,10199,
14382,3066,
14382,3449,
14383,787,
14383,1140,
14384,5589,
14384,12115,
14385,3020,
14385,7919,
14385,9382,
14386,9758,
14387,4422,
14389,10012,
14389,10013,
14390,5522,
14390,6618,
14390,8470,
14391,8148,
14392,3586,
14392,7894,
14392,8619,
14393,6412,
14394,5710,
14394,6056,
14394,7072,
14394,7301,
14394,7573,
14395,2541,
14395,2806,
14395,2866,
14396,7628,
14396,9205,
14396,9206,
14397,1399,
14397,1897,
14397,6715,
14399,11595,
14400,5905,
14401,1591,
14401,2623,
14402,5224,
14402,5356,
14402,10825,
14403,4841,
14404,7953,
14404,9485,
14405,6298,
14406,4661,
14407,1299,
14407,2458,
14408,2592,
14408,3348,
14408,6958,
14408,8228,
14408,10288,
14408,10571,
14409,3094,
14409,6564,
14411,5009,
14411,8291,
14412,1197,
14412,3464,
14412,3811,
14412,4591,
14412,11234,
14413,941,
14413,2009,
14414,2379,
14414,5358,
14414,6121,
14414,7138,
14415,2777,
14415,3849,
14418,1420,
14418,8022,
14418,8055,
14419,7130,
14420,242,
14420,2232,
14421,3384,
14421,6025,
14422,4670,
14422,6648,
14422,6697,
14422,7318,
14423,4568,
14424,1138,
14425,3565,
14426,10240,
14426,10786,
14427,2600,
14428,6359,
14428,11246,
14429,4676,
14429,5096,
14429,8457,
14429,9130,
14430,5027,
14431,2820,
14431,2917,
14431,8595,
14432,5746,
14432,7861,
14432,8403,
14432,9619,
14435,7322,
14435,7412,
14435,12631,
14436,3222,
14436,5882,
14436,7207,
14436,8656,
14437,8502,
14439,2095,
14439,7414,
14439,7447,
14439,9673,
14440,5632,
14440,8728,
14440,9368,
14440,9997,
14441,3873,
14441,4523,
14441,8498,
14442,1314,
14442,1671,
14442,2615,
14442,5837,
14443,5838,
14444,3058,
14444,3624,
14444,7977,
14444,8181,
14445,4080,
14445,4722,
14445,5406,
14445,6826,
14446,1111,
14446,1209,
14446,1220,
14446,1402,
14447,3478,
14447,4338,
14447,4604,
14448,1828,
14448,1883,
14449,2168,
14451,2669,
14452,379,
14452,1847,
14452,5457,
14452,7757,
14453,584,
14453,793,
14453,1071,
14453,1092,
14453,1184,
14453,7507,
14454,6973,
14455,5804,
14456,8897,
14457,6501,
14459,9349,
14459,10211,
14460,7402,
14461,804,
14461,5212,
14461,6786,
14462,319,
14463,150,
14463,216,
14463,2119,
14463,2605,
14464,1545,
14465,10505,
14466,4781,
14467,5906,
14467,8388,
14468,9214,
14469,3534,
14469,3535,
14469,6904,
14470,9598,
14471,745,
14471,4457,
14471,11435,
14472,2274,
14472,3790,
14472,4236,
14472,4519,
14472,5299,
14472,6340,
14473,5531,
14473,6183,
14473,7125,
14473,8113,
14474,1633,
14474,6980,
14475,7587,
14476,1605,
14476,6020,
14476,7589,
14476,7687,
14477,6739,
14477,8019,
14477,10906,
14478,7689,
14479,3508,
14479,6876,
14480,8522,
14481,1160,
14481,1177,
14481,3937,
14481,5915,
14482,2500,
14483,1944,
14483,4070,
14484,875,
14484,1311,
14484,1859,
14484,3053,
14486,2637,
14486,5533,
14487,1326,
14487,1635,
14487,2393,
14487,3055,
14489,5489,
14489,5679,
14490,8153,
14490,12290,
14491,10209,
14492,5676,
14492,6530,
14492,6945,
14492,8075,
14493,1579,
14493,1901,
14493,2407,
14493,2486,
14493,2668,
14493,4597,
14493,5507,
14493,5642,
14493,6209,
14493,8129,
14493,8500,
14493,8768,
14495,2413,
14496,98,
14496,258,
14497,7122,
14497,9663,
14498,5171,
14498,7640,
14498,8401,
14499,5918,
14499,11758,
14500,2935,
14500,8345,
14502,6216,
14503,9464,
14504,4876,
14505,8590,
14505,8591,
14506,3446,
14507,7440,
14507,9573,
14507,10358,
14508,4134,
14509,808,
14509,5888,
14509,9509,
14510,3478,
14510,3857,
14510,10645,
14511,5072,
14511,5653,
14511,11327,
14512,3395,
14512,12129,
14513,2436,
14514,7156,
14515,4275,
14515,6538,
14515,12168,
14516,12451,
14517,8878,
14518,1830,
14519,5925,
14519,9131,
14520,46,
14520,387,
14520,412,
14520,707,
14520,3038,
14520,3676,
14520,8146,
14520,8613,
14521,5424,
14522,4226,
14523,63,
